task_name,url
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_6.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_7.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_8.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_9.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_10.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_11.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_12.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_13.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_14.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_15.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_16.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_17.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_18.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_19.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_0.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_1.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_2.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_3.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_4.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_5.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_6.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_7.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_8.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_9.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_0.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_1.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_2.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_3.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_4.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_5.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_6.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_7.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_8.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_9.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_10.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_11.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_12.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_13.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_14.tar.gz"
"Plannar push","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_17_Plannar_Push_Eval_10465/Autonomous_RoboSet_Set_17_Plannar_Push_Eval_455_0.tar.gz"
"Plannar push","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_17_Plannar_Push_Eval_10465/Autonomous_RoboSet_Set_17_Plannar_Push_Eval_455_1.tar.gz"
"Pick wooden block","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_10_Pick_Block_Eval_1837/Autonomous_RoboSet_Set_10_Pick_Block_Eval_167_7.tar.gz"
"Pick wooden block","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_10_Pick_Block_Eval_1837/Autonomous_RoboSet_Set_10_Pick_Block_Eval_167_8.tar.gz"
"Pick wooden block","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_10_Pick_Block_Eval_1837/Autonomous_RoboSet_Set_10_Pick_Block_Eval_167_9.tar.gz"
"Pick wooden block","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_10_Pick_Block_Eval_1837/Autonomous_RoboSet_Set_10_Pick_Block_Eval_167_10.tar.gz"
"Pick bottle","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_2070/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_207_0.tar.gz"
"Pick bottle","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_2070/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_207_1.tar.gz"
"Pick bottle","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_2070/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_207_2.tar.gz"
"Pick bottle","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_2070/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_207_3.tar.gz"
"Pick bottle","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_2070/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_207_4.tar.gz"
"Pick bottle","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_2070/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_207_5.tar.gz"
"Pick bottle","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_2070/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_207_6.tar.gz"
"Pick bottle","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_2070/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_207_7.tar.gz"
"Pick bottle","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_2070/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_207_8.tar.gz"
"Pick bottle","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_2070/Autonomous_RoboSet_Set_11_Pick_Bottle_Eval_207_9.tar.gz"
"Pick block","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_12_Pick_Block_Eval_2000/Autonomous_RoboSet_Set_12_Pick_Block_Eval_200_0.tar.gz"
"Pick block","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_12_Pick_Block_Eval_2000/Autonomous_RoboSet_Set_12_Pick_Block_Eval_200_1.tar.gz"
"Pick block","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_12_Pick_Block_Eval_2000/Autonomous_RoboSet_Set_12_Pick_Block_Eval_200_2.tar.gz"
"Pick block","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_12_Pick_Block_Eval_2000/Autonomous_RoboSet_Set_12_Pick_Block_Eval_200_3.tar.gz"
"Pick block","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_12_Pick_Block_Eval_2000/Autonomous_RoboSet_Set_12_Pick_Block_Eval_200_4.tar.gz"
"Pick block","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_12_Pick_Block_Eval_2000/Autonomous_RoboSet_Set_12_Pick_Block_Eval_200_5.tar.gz"
"Pick block","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_12_Pick_Block_Eval_2000/Autonomous_RoboSet_Set_12_Pick_Block_Eval_200_6.tar.gz"
"Pick block","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_12_Pick_Block_Eval_2000/Autonomous_RoboSet_Set_12_Pick_Block_Eval_200_7.tar.gz"
"Pick block","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_12_Pick_Block_Eval_2000/Autonomous_RoboSet_Set_12_Pick_Block_Eval_200_8.tar.gz"
"Pick block","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_12_Pick_Block_Eval_2000/Autonomous_RoboSet_Set_12_Pick_Block_Eval_200_9.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_0.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_1.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_2.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_3.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_4.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_5.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_6.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_7.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_8.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_9.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_10.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_11.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_12.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_13.tar.gz"
"Reorient bottle (D'Manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_4170/Autonomous_RoboSet_Set_13_Bin_Reorient_Eval_278_14.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_0.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_1.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_2.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_3.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_4.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_5.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_6.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_7.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_8.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_9.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_10.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_11.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_12.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_13.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_14.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_15.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_16.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_17.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_18.tar.gz"
"Bin push plannar","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_14_Bin_Push_Eval_11300/Autonomous_RoboSet_Set_14_Bin_Push_Eval_565_19.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_0.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_1.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_2.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_3.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_4.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_5.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_6.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_7.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_8.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_1470/Autonomous_RoboSet_Set_15_Bin_Reorient_Eval_2_147_9.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_0.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_1.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_2.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_3.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_4.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_5.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_6.tar.gz"
"Bin reorient bottle (D'manus hand)","https://dl.fbaipublicfiles.com/RoboSet/AutonomousSet/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_2115/Autonomous_RoboSet_Set_16_Bin_Reorient_Eval_3_141_7.tar.gz"
